1133.15 many	2363	-7.23205957952	-7.71159636617	0.479536786653
1144.2 available	2635	-7.33010828378	-7.76433828257	0.434229998789
1149.34 did	1607	-8.44884197565	-7.7336329347	0.715209040946
1166.94 th	2416	-7.75395415061	-7.2709504696	0.483003681006
1170.07 b	1866	-7.23671435906	-7.86375974677	0.627045387711
1223.55 him	1516	-8.48250325822	-7.67541407537	0.807089182846
1254.72 never	1084	-7.95240508933	-9.10989818035	1.15749309102
1258.79 every	1377	-7.73842320858	-8.65257971063	0.914156502055
1274.3 name	2173	-7.26831256451	-7.85473712917	0.586424564661
1274.3 we	12355	-5.31843566985	-5.21529492923	0.103140740615
1276.68 is	15751	-4.72651258169	-4.80756636219	0.0810537805009
1287.21 hello	1259	-7.99907660864	-9.02148722301	1.02241061437
1299.3 probably	769	-10.2267603935	-8.53716353999	1.68959685348
1302.55 go	2775	-7.19309689759	-7.66248500418	0.46938810659
1313.23 out	5438	-6.47568084608	-6.71717285684	0.241492010757
1341.81 of	16871	-4.03271273518	-4.1122459625	0.0795332273179
1347.92 in	15384	-4.43579187208	-4.34817324385	0.0876186282325
1350.83 x	2126	-7.14940062585	-7.78478663252	0.635386006672
1415.34 g	1236	-7.46453445826	-8.6096323168	1.14509785854
1423.56 one	5340	-6.39968903206	-6.66627318954	0.266584157475
1440.52 use	2834	-7.11210026444	-7.62039898673	0.508298722298
1495.71 two	2412	-7.75569479509	-7.13558375487	0.620111040222
1496.46 need	4879	-7.0215862569	-6.71487180117	0.306714455724
1547.36 been	4978	-6.78152968429	-6.47069080197	0.310838882319
1559.51 between	1378	-8.90982716014	-7.77810881138	1.13171834876
1576.12 which	4365	-6.76166902823	-6.40058826882	0.361080759414
1608.31 over	3813	-6.65708250642	-7.07887922335	0.421796716929
1611.14 can	8105	-5.99789695383	-6.1966801536	0.198783199773
1636.13 regarding	1554	-8.97252575436	-7.91967493161	1.05285082275
1638.54 and	18406	-3.94630663889	-4.03532853919	0.0890219003048
1648.85 from	11757	-5.45843745826	-5.31819293288	0.140244525384
1680.8 new	5045	-6.50717176311	-6.17400958363	0.333162179478
1715.19 com	7404	-5.71420299758	-5.94586018172	0.231657184136
1754.21 it	10778	-5.44383231297	-5.28107411878	0.162758194191
1757.61 its	2522	-6.76911122404	-6.0722017077	0.696909516343
1759.71 still	1787	-8.53427082343	-7.549544593	0.98472623043
1768.64 my	4463	-6.21531197609	-6.6116011905	0.396289214418
1775.97 yourself	738	-8.08973097691	-10.4961925415	2.40646156456
1818.05 about	4870	-6.7530026283	-6.37968640745	0.373316220851
1838.09 for	18359	-4.65139721639	-4.55127802245	0.100119193936
1847.81 o	2577	-6.79610430465	-7.51314542744	0.717041122795
1856.6 n	1254	-7.50505810319	-8.98560046367	1.48054236048
1858.87 want	3524	-6.9818350696	-7.50932295518	0.527487885576
1869.36 however	1529	-8.96958889468	-7.74698426788	1.22260462681
1918.64 changes	1336	-9.19935255109	-7.76324478875	1.43610776234
1940.19 be	12444	-5.29065610574	-5.13474257861	0.15591352713
1967 looking	1803	-7.12731845068	-8.21827905289	1.0909606022
1974.39 edu	631	-10.9513237703	-7.82233370512	3.12899006514
2058.45 were	2555	-7.64607507007	-6.84041808589	0.805656984176
2065.04 but	5296	-6.66057291136	-6.27064773301	0.38992517835
2074.44 without	1825	-7.38870735454	-8.52538484079	1.13667748625
2102.89 there	4530	-7.07305559213	-6.60884114045	0.464214451674
2117.15 has	6214	-6.27333824051	-5.93263247562	0.340705764893
2152.42 following	2844	-8.05623502248	-7.29940767442	0.756827348065
2180.06 y	775	-7.54235524387	-10.3553351088	2.81297986489
2185.32 they	3892	-6.92217988688	-6.36068990676	0.561489980128
2189.02 had	2537	-7.64607507007	-6.78323554398	0.862839526088
2284.1 v	1334	-7.47632241401	-9.18854130767	1.71221889366
2383.98 not	9498	-5.51565253881	-5.76665043006	0.250997891242
2427.76 just	4433	-6.6779135369	-7.22556974363	0.547656206726
2435.73 do	6457	-6.27294267089	-6.65016570166	0.377223030775
2478.91 last	2607	-7.91086225182	-6.95999425921	0.950867992614
2505.24 also	4375	-7.17734078631	-6.60471529654	0.572625489768
2505.77 us	5158	-6.36180738306	-6.84761000967	0.485802626609
2514.46 said	1207	-8.11187210279	-6.02864373336	2.08322836943
2542.13 wish	1435	-7.67779858676	-9.4493159272	1.77151734044
2577.77 think	2119	-8.59489544524	-7.37839137831	1.21650406693
2589.79 should	4016	-7.43882610155	-6.79395729618	0.644868805373
2685.78 me	7589	-6.43115537641	-6.07725069348	0.353904682929
2688.99 get	5861	-6.36418756378	-6.82298141552	0.458793851737
2712.78 more	5972	-6.1252252507	-6.57947469174	0.454249441043
2816.05 within	2107	-6.79044799278	-8.12697029068	1.3365222979
2839.95 he	2942	-7.34733029382	-6.38201789037	0.965312403455
2856.33 some	3958	-7.37254417716	-6.6508840925	0.721660084667
2895.5 was	5095	-6.53171442443	-5.9634123472	0.568302077236
2900.19 best	3738	-6.89455588329	-7.67042155377	0.775865670483
2994.28 all	8094	-5.77397269203	-6.14391065069	0.369937958664
3060.67 r	2144	-6.95919259285	-8.38674357502	1.42755098217
3106.54 e	5479	-5.99985140082	-6.566841545	0.566990144182
3401.26 or	9282	-5.3308458184	-5.69728165219	0.36643583379
3432.13 now	4621	-6.44679711005	-7.1895213333	0.742724223253
3447.86 if	10195	-6.04857384719	-5.71038288487	0.338190962319
3525.26 please	10147	-6.24121869109	-5.89379931692	0.347419374172
3676.81 sent	4271	-7.61381420785	-6.75293631648	0.860877891372
3782.81 have	13064	-5.5387283212	-5.24916846931	0.289559851886
3875.07 only	4485	-6.40261136751	-7.26661785159	0.864006484082
3887.37 by	9536	-5.83409467875	-5.42644307532	0.407651603434
4037.1 that	11477	-5.21159927391	-4.85984353056	0.351755743348
4285.65 will	10679	-5.64664370992	-5.24532799844	0.401315711483
4541.61 to	21457	-3.79992168207	-3.58826080747	0.211660874598
4626.94 no	6612	-5.97400325945	-6.67378169473	0.699778435287
4784.04 at	10202	-5.84126041639	-5.37232860709	0.468931809301
4806.67 know	5787	-7.30038924771	-6.46979098187	0.830598265833
5096.93 this	13636	-4.72188994781	-5.09567511042	0.373785162611
5338.66 s	10141	-5.42714314988	-4.90070048514	0.526442664745
5630.9 i	11773	-5.27384158279	-4.79555225322	0.478289329568
5756.41 let	4297	-8.12061669318	-6.78098213731	1.33963455586
6402.83 j	3015	-8.69000403246	-6.5663461276	2.12365790486
6713.44 our	8829	-5.46229812815	-6.22268265864	0.760384530489
6820.36 the	20862	-3.5796070153	-3.25267956681	0.326927448492
7168.24 re	6232	-7.28885382729	-6.13862220278	1.15023162452
7247.95 would	6040	-7.09665944903	-5.8966685172	1.19999093184
8650.8 am	6229	-7.36603335215	-5.9772395483	1.38879380385
8691.75 here	6259	-6.07223602231	-7.46091640078	1.38868037847
8878.77 on	14124	-5.34834169643	-4.71971165104	0.628630045384
9533.27 thanks	5795	-8.1044371243	-6.45935247373	1.64508465057
9998.84 you	17584	-4.33654112987	-4.90517420563	0.568633075758
15750.5 your	12676	-4.64252797865	-5.88507369733	1.24254571868
